cod.mun,departamento_y_municipio,t_2001,h_01,m_01,t_2012,h_12,m_12,tmn_2001_2012(%),tac_ 2001_2012(%),ind_mas,urbana,rural,pob_insrc_%,pob_ci_%,t_taf>15,h_>15,m_>15,t_ae(6_19),h_ae(6_19),m_ae(6_19),nin_(ni>19),prim_(ni>19),se_(ni>19),sup_(ni>19),ins_(ni>19),otro_(ni>19),t_aest,h_aest,m_aest,est_sal_ultpar,dom_ultpar,otro_ultpar,sinesp_ultpar
071002,Gral. Saavedra,16592,8975,7617,14209,7398,6811,0.6316812439,-1.3829400481,108.6184113933,37.0680554578,62.9319445422,95.3603508027,72.6370610177,94.2210773883,95.9940336672,92.2568460812,85.430177259,83.637134379,87.2959858844,8.8918205805,44.327176781,37.6385224274,7.2691292876,1.635883905,0.2374670185,6.8020418987,7,"6,6","77,2","20,7","2,0","0,1"
071003,Mineros,19846,10571,9275,23251,11967,11284,0.8903838544,1.4123799133,106.0528181496,78.8783278139,21.1216721861,96.3169017122,69.9926884865,95.8588748127,97.2291529875,94.3823404556,84.1030432461,82.729436657,85.5025599569,6.88765223,36.4142269538,44.7455439955,9.4685055246,1.7178804742,0.7661908218,7.7709687906,7.9773115773,"7,5","84,0","12,8","3,2","0,0"
071004,Fernández Alonso,11363,6285,5078,15117,8420,6697,2.984496124,2.5461663311,125.7279378826,59.2180988291,40.7819011709,96.5828412182,76.4437388371,93.9761451338,96.442341395,90.6813392648,84.2744513105,81.8737270876,86.9079535299,9.3635612233,35.9664659346,42.8503955603,10.048411855,1.2634313378,0.507734089,7.439224548,7.7598109719,"7,0","79,9","18,2","1,9","0,1"
071005,San Pedro,14644,8184,6460,19103,10976,8127,4.8263867321,2.3709606029,135.0559862188,38.8158927917,61.1841072083,96.4713925116,72.6273360205,94.8391157265,97.0952194868,91.3984902662,84.1527285014,80.3351248814,88.534107402,7.8957066519,34.706099134,45.8909157914,9.8304772434,1.3174866409,0.3593145384,7.7297572726,8.0072376357,"7,3","82,0","15,1","3,0","0,0"
071101,Concepción,14522,7893,6629,18800,10060,8740,7.1660638754,2.3029703619,115.1029748284,52.7393617021,47.2606382979,95.1619778346,82.1489361702,93.6858721389,95.6244011498,91.3246450107,86.7151252706,86.2824207493,87.2162883845,9.1829281018,38.1091516227,41.4901387874,9.349890431,1.5861421267,0.2817489304,7.283431455,7.652924257,"6,8","68,5","30,2","1,2","0,1"
071102,San Javier,11316,6116,5200,13620,7248,6372,4.0997608473,1.6529948569,113.747645951,52.268722467,47.731277533,92.7798631044,73.6196769457,93.4377241214,94.3618881119,92.3218997361,85.3205128205,84.7607052897,85.9007832898,9.2193520765,38.7612387612,41.5013557871,7.7779363494,2.4689596118,0.271157414,7.1316281075,7.2333506764,"7,0","76,1","23,0","0,9","0,0"
071103,San Ramón,5660,2998,2662,7490,3957,3533,7.5003922799,2.4987803338,112.0011321823,85.4205607477,14.5794392523,94.4429566149,77.7703604806,95.0630035117,96.6322234979,93.2226211849,83.8826366559,81.919111816,85.9005704971,7.3518564052,39.0705679862,44.2094910253,8.3845586427,0.8851733464,0.098352594,7.4210656142,7.6998629511,"7,1","81,3","17,2","1,5","0,1"
071104,San Julián,38027,21220,16807,47416,24959,22457,0.6438661346,1.9682281593,111.1412922474,40.8596254429,59.1403745571,97.1011102131,74.776446769,93.8285914998,96.5239425638,90.6567780411,86.0112393498,84.93997385,87.1189773845,9.8938589841,41.656136804,36.4249010193,10.2350265353,1.1119535001,0.6781231573,6.8865064538,7.2376406674,"6,5","73,2","23,9","2,7","0,2"
071105,San Antonio de Lomerío,6293,3399,2894,6481,3424,3057,-1.1592652042,0.262565489,112.0052338894,0,100,97.1534653465,82.9655917297,94.4402515723,96.7862133209,91.6849015317,91.626267078,91.5895710681,91.6666666667,8.1423401689,33.1423401689,43.9987937274,12.123039807,2.1712907117,0.4221954162,7.8449801648,8.6048752834,"7,0","50,4","49,2","0,4","0,0"
071106,Cuatro Cañadas,17574,9365,8209,22845,11980,10865,1.2168084558,2.3397156245,110.2623101703,35.8721820967,64.1278179033,96.3909378293,73.7841978551,95.9435501028,97.7281785572,93.9002129601,78.0247537257,77.2918211021,78.7910100749,7.8998893334,45.6286711501,37.4393462161,7.567889674,1.0726142845,0.391589342,6.824556897,7.2353314304,"6,3","79,8","17,6","2,7","0,0"
071201,San Matías,13073,6910,6163,14470,7572,6898,-0.7462686567,0.9055936034,109.7709481009,43.7871458189,56.2128541811,93.3203315456,66.7380787837,97.6310766813,98.0304955527,97.1804062127,82.4377187564,79.65627498,85.3927813163,4.2895086321,37.6626826029,47.5033200531,8.8047808765,1.2881806109,0.4515272244,7.8380545163,8.0945877592,"7,6","60,6","35,2","4,1","0,1"
071301,Comarapa,14660,7714,6946,15919,8103,7816,0.8143677743,0.7348917534,103.6719549642,33.387775614,66.612224386,98.2021196064,73.9744958854,92.7703523694,96.4912280702,88.9300411523,86.7144744291,86.355209492,87.0868562644,10.8449529258,48.3375044691,27.6367536646,10.606602312,2.2524133,0.3217733286,6.5346107784,7.0047192072,"6,1","73,5","24,8","1,7","0,1"
071302,Saipina,5350,2914,2436,7390,3910,3480,5.9023285899,2.8813086714,112.3563218391,55.3450608931,44.6549391069,98.599478237,77.1041948579,93.76114082,96.8840880764,90.1489668429,86.186540732,85.3383458647,87.1180842279,8.8093966898,44.5008008542,34.783769354,10.1174586225,1.3614522157,0.4271222637,6.9704301075,7.3281563126,"6,6","70,1","25,4","4,3","0,2"
071401,Puerto Suarez,15209,7995,7214,19829,10473,9356,1.0978273365,2.365996482,111.9388627619,82.4196883353,17.5803116647,98.3628094997,84.6285743104,98.9130434783,99.35395189,98.4071912947,84.7254968003,82.0833333333,87.6508161817,2.4849527085,21.7454858126,58.5898538263,13.5597592433,3.0352536543,0.5846947549,9.6111498258,9.7998040496,"9,4","85,5","12,5","2,0","0,0"
071402,Puerto Quijarro,12903,6768,6135,16659,8557,8102,9.7937779038,2.2788753091,105.6158973093,98.2832102767,1.7167897233,97.8813049236,80.8151749805,98.2652692447,99.0716412682,97.4062325061,84.1436352633,83.4466213515,84.8534201954,3.2807439139,22.4532441751,60.3594190785,11.5348448438,1.7970953923,0.5746525964,9.3601895735,9.831796763,"8,9","86,2","11,2","2,5","0,0"
071403,Carmen Rivero Torrez,4894,2665,2229,6342,3435,2907,2.5139664804,2.3118193379,118.1630546956,45.8845789972,54.1154210028,96.5768621236,80.7000946074,97.4838066766,98.3496877788,96.388261851,81.8579766537,80.2249297095,83.619817998,3.193671257,33.8118956929,52.7395253443,8.6727219455,1.3477878699,0.2343978904,8.2479314421,8.4882506527,"7,9","70,0","28,8","1,1","0,1"
071501,Ascensión de Guarayos,16984,8952,8032,27070,14028,13042,4.0633429044,4.1579103287,107.5601901549,73.7864794976,26.2135205024,96.1637592918,74.0857037311,97.0858607967,98.0675175951,96.0042060988,86.4345610869,86.3168940189,86.5549828179,4.720645354,40.3943830296,43.4792351359,9.2545563191,1.4789363609,0.6722438004,7.6571989727,7.9566275408,"7,3","74,5","23,1","2,2","0,2"
071502,Urubichá,5960,3039,2921,7026,3603,3423,1.6252072968,1.4676939741,105.2585451358,89.3538286365,10.6461713635,97.3252804142,82.6501565613,97.6490967582,98.6104456157,96.6223132037,89.9845916795,90.3860711582,89.568627451,4.041013269,43.2147165259,42.4607961399,8.2931242461,1.6586248492,0.3317249698,7.5925813317,8.1992903607,"7,0","56,7","38,7","4,5","0,1"
071503,El Puente,8633,5014,3619,14205,7990,6215,10.6655574043,4.4419778671,128.5599356396,30.8764519535,69.1235480465,95.1283320371,75.2340725097,94.2885883536,96.8584405753,90.5814905815,80.6384933395,79.8072711345,81.5548044423,8.6438923395,47.2308488613,36.3742236025,6.3535196687,0.7246376812,0.6728778468,6.5679447053,6.851357268,"6,2","70,7","26,8","2,4","0,1"
080101,Trinidad,79963,40261,39702,106596,53042,53554,-3.7697722927,2.5642239215,99.0439556336,95.3394123607,4.6605876393,98.345396192,76.2664640324,98.4991092845,98.9922060125,98.0228325612,86.2817830195,86.0409897526,86.5297979148,2.6055237103,17.2192548202,48.6614121939,26.9362298072,3.732412715,0.8451667535,10.6885291885,11.0371280463,"10,4","85,1","12,9","1,9","0,1"
080102,San Javier,2690,1523,1167,5277,3022,2255,14.5814376706,6.0101738022,134.0133037694,0,100,95.1200914983,67.746825848,97.8142076503,98.0720446474,97.4300831444,80.2115743622,80.9360730594,79.3433652531,4.2253521127,38.6267605634,47.9577464789,7.2887323944,1.3028169014,0.5985915493,7.3817146923,7.4991171277,"7,2","68,9","28,3","2,8","0,0"
080201,Riberalta,75977,39033,36944,89022,45279,43743,-10.8970264245,1.4133361025,103.5114189699,88.4871155445,11.5128844555,98.4162232843,65.8747275954,97.8741604936,98.489890857,97.236832358,84.7885757965,84.0999932254,85.5135520685,3.7939211037,26.2966156499,51.3515843932,15.7447725803,2.0715671481,0.7415391248,9.159522979,9.4410867042,"8,9","75,7","21,7","2,6","0,0"
080202,Guayaramerín,40444,20715,19729,41814,21473,20341,-2.7890101368,0.2971378166,105.5651147928,85.6244320084,14.3755679916,97.7211538462,69.5723920218,98.1989007724,98.7486437613,97.6188659086,85.2667423383,84.4039394385,86.1821584529,3.5595592094,24.0860591219,53.9268847298,14.6799020465,2.8598915515,0.8877033409,9.4182132258,9.6306166451,"9,2","81,8","15,9","2,2","0,1"
080301,Reyes,11127,5862,5265,13246,6893,6353,-3.7007383685,1.5548737831,108.499921297,54.3711309074,45.6288690926,97.0532535414,70.217424128,97.0509708738,97.7361079351,96.2761830877,85.2301351042,84.4064826982,86.13243762,5.2457126387,29.9610894942,51.6212710765,11.1255224096,1.700533218,0.345871163,8.5474081603,8.7954731388,"8,3","65,9","31,7","2,3","0,0"
080302,San Borja,34363,18073,16290,40864,21072,19792,-3.1037463977,1.5454907466,106.4672594988,54.2922866092,45.7077133908,88.8596188882,58.5919146437,91.598173516,93.7544982007,89.2706085455,83.7828272103,83.8771857359,83.682983683,13.1973605279,33.6132773445,42.3165366927,9.2131573685,1.349730054,0.3099380124,7.3670472263,7.8394245723,"6,9","56,5","41,2","2,3","0,0"
080303,Santa Rosa,9016,4755,4261,9478,4893,4585,-5.4565099946,0.4457350993,106.7175572519,49.8733910108,50.1266089892,96.3821009203,72.1776746149,96.5266977709,97.6135992154,95.3079178886,84.3790426908,84.1877702285,84.5892735913,5.3444421865,36.1511887828,49.2379597643,7.4578337736,1.5444015444,0.2641739484,7.8194274029,8.2050387597,"7,4","66,0","31,8","2,1","0,0"
080304,Rurrenabaque,13668,7447,6221,19195,10145,9050,3.209653092,3.0290290129,112.0994475138,70.0494920552,29.9505079448,96.9126111983,72.3157072154,97.1085335543,97.8338233019,96.2725164972,85.088718867,83.9640198511,86.3309352518,5.5168351821,26.1215274369,52.7633258074,13.1245705311,1.8553057819,0.6184352606,8.9418708461,9.3564154786,"8,5","68,9","28,9","2,1","0,0"
080401,Santa Ana de Yacuma,22430,11631,10799,18439,9374,9065,-6.5738301342,-1.7476292604,103.4087148373,66.1152990943,33.8847009057,95.4354812354,70.0254894517,94.3749453241,96.1340206186,92.5503475316,85.0519584333,85.3786707883,84.701986755,8.7328945994,31.2545701452,44.2285594902,10.9683484801,4.3351091612,0.4805181239,8.1602320675,8.4291961683,"7,9","69,1","27,7","3,2","0,0"
080402,Exaltación,6618,3722,2896,6362,3393,2969,9.0925994794,-0.351881909,114.2809026608,0,100,90.7755488864,58.6765168186,94.0779610195,95.1197469498,92.7892677473,79.2665036675,78.1904761905,80.4020100503,8.5387323944,37.529342723,47.7992957746,4.6361502347,0.7629107981,0.7335680751,7.17749557,7.3201058201,"7,0","59,0","37,9","3,1","0,0"
080501,San Ignacio,20496,10996,9500,21114,11168,9946,-1.8036184395,0.2649708151,112.2863462699,47.6176944208,52.3823055792,95.3154784598,64.3554039973,92.8303692479,94.4518816005,90.9559834938,85.5881947318,85.4335865863,85.7600465929,10.1775033764,35.8093768088,40.5363688983,11.7981863785,1.2540999421,0.4244645958,7.4882930147,7.7934841629,"7,1","59,0","37,7","3,3","0,0"
080601,Loreto,3859,2162,1697,3828,2058,1770,-2.8491793125,-0.071942001,116.2711864407,0,100,94.6816871889,68.3646812957,94.6140035907,96.4658634538,92.2685656155,79.1633145615,79.1476407915,79.180887372,7.5235109718,39.4461859979,41.7972831766,9.8223615465,1.2016718913,0.2089864159,7.393175853,7.6090225564,"7,1","49,1","45,3","5,6","0,0"
080602,San Andrés,10595,5892,4703,12503,6846,5657,8.4534916596,1.4769645689,121.0182075305,18.7395025194,81.2604974806,97.3533907168,72.3186435256,96.5252938171,97.9651162791,94.6066746126,82.6152683296,80.5941542885,84.8565356004,6.4222917598,41.2308150797,44.3451050514,7.361049024,0.5215318134,0.1192072716,7.2695587135,7.5668822768,"6,9","68,0","28,7","3,3","0,0"
080701,San Joaquín,5452,2932,2520,6917,3834,3083,5.4184728243,2.1228614123,124.3593902043,65.866705219,34.133294781,96.1136890951,71.9531588839,98.0705985529,98.5232866339,97.4479166667,78.1573033708,74.7913188648,82.0837390458,3.5993740219,31.8988002087,51.6953573292,11.1371935316,1.1737089202,0.4955659885,8.6930771256,8.8356102004,"8,5","78,2","20,9","0,9","0,0"
080702,San Ramón,5927,3188,2739,4955,2678,2277,-2.9563932003,-1.597687701,117.6108915239,71.5438950555,28.4561049445,97.6932416026,62.7648839556,96.7950793137,97.539543058,95.8755426918,85.9210526316,86.2155388471,85.595567867,5.7735849057,33.4716981132,48.2641509434,10.3396226415,1.6226415094,0.5283018868,8.1388360593,8.1788395904,"8,1","81,7","16,6","1,6","0,0"
080703,Puerto Siles,1018,555,463,945,538,407,6.0080106809,-0.6637097974,132.1867321867,0,100,95.0159066808,65.5026455026,96.7013888889,98.3146067416,94.0909090909,82.7814569536,80.701754386,85.4961832061,7.949790795,35.7740585774,45.1882845188,10.460251046,0.6276150628,0,7.5957894737,7.7361111111,"7,4","66,9","31,5","1,7","0,0"
080801,Magdalena,9908,5255,4653,11377,6051,5326,-2.1732413225,1.2331458752,113.6124671423,70.8095279951,29.1904720049,96.4033850494,67.2409246726,97.21132287,97.9346405229,96.3757173059,87.0720350589,86.8886576483,87.2758820127,4.7784391534,27.414021164,52.7447089947,12.8306878307,1.669973545,0.5621693122,8.8661443574,9.1043990087,"8,6","70,6","26,7","2,7","0,0"
080802,Baures,5264,2829,2435,5965,3462,2503,15.2421377581,1.1151092447,138.3140231722,35.6580050293,64.3419949707,97.6170498406,81.2238055323,96.7734050354,97.9015334948,95.0402975821,79.8576902025,74.6615087041,86.6330390921,5.2375500859,29.9656554093,53.77790498,9.6451058958,1.25930166,0.1144819691,8.344986998,8.72467903,"7,8","70,0","27,7","2,3","0,0"
080803,Huacaraje,3706,2067,1639,4111,2299,1812,2.7591973244,0.9250800202,126.876379691,49.9391875456,50.0608124544,97.311827957,69.8856725857,97.5645756458,98.7797045601,95.9236773634,81.4296814297,81.2672176309,81.6399286988,4.1703248464,32.3529411765,52.5460930641,9.8770851624,0.790166813,0.2633889377,8.4752431477,8.865474339,"8,0","69,8","26,1","4,1","0,0"
090101,Cobija,22324,11755,10569,46267,23978,22289,10.6217877658,6.5003064168,107.5777289246,95.3595435191,4.6404564809,98.9024073433,81.4165603994,98.8622989408,99.2825224998,98.4080549697,82.5840656547,79.991639961,85.4065533981,2.3853279826,17.353636125,50.4819412669,25.6085211717,3.5292352698,0.641338184,10.7276865304,11.0995111987,"10,3","84,8","13,2","2,1","0,0"
090102,Porvenir,3713,2109,1604,7948,4354,3594,2.7875072971,6.7885300569,121.1463550362,55.246602919,44.753397081,97.7682511663,80.8505284348,97.9973040632,98.1368563686,97.8134761267,85.9138533178,85.8687815429,85.9663865546,4.2227801872,28.8746861447,54.0515863958,11.527048619,1.0728144259,0.2510842273,8.7146139706,8.7201296071,"8,7","80,0","18,7","1,3","0,0"
090103,Bolpebra,1194,712,482,2173,1250,923,10.9162895928,5.3410533322,135.4279523294,0,100,93.0350553506,72.0202485044,92.2855082913,92.899408284,91.3284132841,79.4303797468,80.2985074627,78.4511784512,11.798679868,33.9933993399,42.2442244224,10.6435643564,1.2376237624,0.0825082508,7.5619834711,7.758988016,"7,2","72,7","25,2","2,0","0,0"
090104,Bella Flor,2305,1341,964,3909,2248,1661,28.5103785104,4.7113405315,135.3401565322,0,100,92.6923076923,72.294704528,94.8678667177,94.8524795982,94.8919449902,70.2978723404,68.680445151,72.1611721612,9.0505767524,33.5403726708,44.4099378882,11.9787045253,0.842945874,0.1774622893,7.8987511151,8.1070911722,"7,6","73,6","22,8","3,6","0,0"
090201,Puerto Rico,4003,2214,1789,6239,3495,2744,16.2401385415,3.9583026619,127.3688046647,43.8050969707,56.1949030293,96.0353130016,75.3005289309,97.6814794369,98.6946386946,96.2110960758,79.8551380715,72.3862729449,89.6443514644,4.5543905636,32.1756225426,47.9357798165,14.4495412844,0.6880733945,0.1965923984,8.5876730389,9.0573816156,"7,9","67,1","30,7","2,1","0,1"
090202,San Pedro,1082,615,467,2991,1639,1352,-0.4222648752,9.0694183525,121.2278106509,0,100,93.0490261921,58.3082581077,95.623987034,95.6813819578,95.5500618047,84.085106383,84.958677686,83.1578947368,14.9931224209,32.1182943604,46.6987620358,5.7771664374,0.3438789546,0.0687757909,6.8836889195,6.9115151515,"6,8","41,1","54,0","4,9","0,0"
090203,Filadelfia,3145,1818,1327,5756,3310,2446,17.3454315256,5.3912636533,135.3229762878,0,100,96.6231505657,73.3669214732,96.7312698872,97.593840231,95.4314720812,82.7490261547,83.0578512397,82.3884197829,7.8806170355,39.067739772,45.2716297787,7.0422535211,0.3353454058,0.4024144869,7.2891809909,7.416481069,"7,1","64,3","34,1","1,6","0,0"
090301,Puerto Gonzales Moreno,3810,2012,1798,8160,4415,3745,10.5407354001,6.7933005293,117.8905206943,0,100,96.7178856792,69.3137254902,97.982832618,98.7682832948,96.9932104753,84.0538847118,83.7805605247,84.3564356436,4.5405405405,29.8108108108,55.1621621622,9.4324324324,0.6216216216,0.4324324324,8.4467504096,8.651500484,"8,2","62,0","35,9","2,0","0,1"
090302,San Lorenzo,3471,1889,1582,7652,4121,3531,8.7066246057,7.0511602156,116.7091475503,0,100,96.557591623,66.9236800836,96.7705253582,97.6772616137,95.6253216675,86.4259927798,85.0068775791,87.9939209726,7.9585718179,34.7778686291,47.7786862905,8.4491687108,0.7904061052,0.2452984464,7.6268205551,7.9213260762,"7,3","56,3","41,0","2,7","0,0"
090303,Sena,2240,1311,929,8258,4455,3803,19.762672136,11.6374598848,117.144359716,31.3271978687,68.6728021313,96.909599708,66.747396464,96.69527897,97.5075528701,95.6262425447,81.5090329437,81.0284920083,82.0086705202,6.3000258198,37.2321198038,50.3227472244,5.2414149238,0.3872966692,0.516395559,7.4058609959,7.7561964849,"6,9","56,1","41,1","2,9","0,0"
090401,Santa Rosa,2097,1243,854,2395,1442,953,41.2393162393,1.1851960444,151.3116474292,0,100,95.3994144709,75.6993736952,96.4643095397,96.5445026178,96.3235294118,74.1469816273,72.5118483412,76.1764705882,6.2549485352,34.9168646081,47.8226444972,9.6595407759,0.7125890736,0.6334125099,7.75,7.9938347719,"7,3","76,6","23,0","0,5","0,0"
090402,Ingavi,899,547,352,1654,953,701,25.0757575758,5.4380018391,135.9486447932,0,100,92.9047907823,60.8827085852,97.507788162,98.487394958,95.9239130435,75.0472589792,70.9459459459,80.2575107296,4.512195122,37.6829268293,51.8292682927,5.3658536585,0.6097560976,0,7.5845588235,8.0019417476,"6,9","65,0","34,0","1,0","0,0"
090501,Nueva Esperanza,740,465,275,2068,1279,789,49.4145199063,9.1665568058,162.1039290241,0,100,96.8977217644,65.6189555126,97.7035490605,98.7421383648,95.652173913,77.2727272727,76.9461077844,77.731092437,7.4818986323,30.4907481899,54.6259050684,6.1142397426,1.0458567981,0.2413515688,7.95951417,8.2148962149,"7,5","73,3","25,3","1,3","0,0"
090502,Villa Nueva - Loma Alta,993,558,435,2801,1512,1289,19.5755738415,9.2496345059,117.3002327386,0,100,96.4617583989,58.1935023206,97.2523961661,98.0110497238,96.2121212121,85.3238866397,85.0894632207,85.5670103093,6.25,38.8554216867,47.6656626506,6.0993975904,0.9036144578,0.2259036145,7.4444444444,7.7698309493,"7,0","62,7","35,1","2,3","0,0"
090503,Santos Mercado,509,351,158,2165,1300,865,35.8241758242,12.9131504684,150.289017341,0,100,94.758812616,60.3233256351,98.1495188749,98.8649262202,96.8085106383,78.102189781,77.0025839793,79.5302013423,4.5847750865,36.7647058824,51.9896193772,5.6228373702,0.8650519031,0.1730103806,7.5543006082,7.9669749009,"6,8","69,9","29,1","1,1","0,0"
